<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	17:30:00	4738.0	4739.7	4733.3	4738.8	311	0	0
2024.01.02	17:45:00	4738.3	4740.8	4735.0	4737.0	374	0	0
2024.01.02	18:00:00	4736.8	4744.7	4736.5	4741.9	387	0	0
2024.01.02	18:15:00	4741.7	4744.0	4740.3	4743.5	339	0	0
2024.01.02	18:30:00	4743.4	4747.0	4743.4	4746.9	277	0	0
2024.01.02	18:45:00	4747.0	4753.4	4746.4	4752.2	341	0	0
2024.01.02	19:00:00	4752.5	4754.2	4751.8	4753.3	250	0	0
2024.01.02	19:15:00	4753.2	4753.2	4748.3	4750.4	357	0	0
2024.01.02	19:30:00	4750.5	4757.4	4750.0	4755.7	266	0	0
2024.01.02	19:45:00	4755.5	4755.8	4746.5	4747.0	382	0	0
2024.01.02	20:00:00	4747.2	4747.3	4743.5	4746.9	267	0	0
2024.01.02	20:15:00	4746.8	4750.3	4745.4	4747.3	298	0	0
2024.01.02	20:30:00	4747.0	4750.0	4745.2	4747.9	315	0	0
2024.01.02	20:45:00	4748.0	4750.2	4740.7	4742.0	340	0	0
2024.01.02	21:00:00	4741.9	4743.0	4736.0	4739.5	377	0	0
2024.01.02	21:15:00	4739.4	4739.9	4736.5	4739.3	237	0	0
2024.01.02	21:30:00	4739.0	4741.2	4735.2	4735.9	256	0	0
2024.01.02	21:45:00	4735.8	4736.9	4729.7	4729.7	285	0	0
2024.01.02	22:00:00	4729.8	4730.2	4725.4	4727.0	330	0	0
2024.01.02	22:15:00	4726.9	4731.3	4725.9	4729.7	367	0	0
2024.01.02	22:30:00	4729.5	4732.4	4727.7	4730.8	329	0	0
